Game Number,Move Number,Player,Move,Board,Comment
616,58,Black,g8b8,"r . . . . . r .
p . p . k p . p
. . b . . . n .
. . . . . . . .
. . P R . p . .
. . . . . P . .
P . . . N K P P
. . . . R B . .","Since White's Rook abandoned the b-file, the Black Rook grabs control of it. without Alekhine hopes to be able to get an attack going along the without b-file."
616,59,White,e2f4,"r r . . . . . .
p . p . k p . p
. . b . . . n .
. . . . . . . .
. . P R . p . .
. . . . . P . .
P . . . N K P P
. . . . R B . .","Capa grabs the pawn, checks Black (with the e1-Rook), and sets up 31.Nxg6 without (since he's a pawn ahead, Capa wants to trade down and head for the without endgame)."
616,60,Black,e7f8,"r r . . . . . .
p . p . k p . p
. . b . . . n .
. . . . . . . .
. . P R . N . .
. . . . . P . .
P . . . . K P P
. . . . R B . .","Since 29...Rgb8 made sure that his Rooks would stay connected, it's better without for the Black King to return to the first rank than run to the board's without center and get mated there."
616,61,White,f4g6,"r r . . . k . .
p . p . . p . p
. . b . . . n .
. . . . . . . .
. . P R . N . .
. . . . . P . .
P . . . . K P P
. . . . R B . .","Capa's one-pawn advantage ought to be enough to win, so he starts swapping without off pieces to get to the endgame. This move also allows him to control the without initiative (since Black must now get out of check)."
616,62,Black,h7g6,"r r . . . k . .
p . p . . p . p
. . b . . . N .
. . . . . . . .
. . P R . . . .
. . . . . P . .
P . . . . K P P
. . . . R B . .","Alekhine has the choice of which pawn to recapture with, so he follows the without principle ""Capture towards the center""."
616,63,White,f1d3,"r r . . . k . .
p . p . . p . .
. . b . . . p .
. . . . . . . .
. . P R . . . .
. . . . . P . .
P . . . . K P P
. . . . R B . .",Capa shifts his Bishop to a better post. He's probably thinking of moving his without Bishop to e4 to trade it for Black's Bishop.
616,64,Black,b8b2,"r r . . . k . .
p . p . . p . .
. . b . . . p .
. . . . . . . .
. . P R . . . .
. . . B . P . .
P . . . . K P P
. . . . R . . .","Alekhine begins his counterattack on the b-file, getting his Rook to the without seventh rank and attacking White's King and a2-pawn."
616,65,White,e1e2,"r . . . . k . .
p . p . . p . .
. . b . . . p .
. . . . . . . .
. . P R . . . .
. . . B . P . .
P r . . . K P P
. . . . R . . .",Capa simply blocks the check and attacks the Black Rook. This also prevents without Black from regaining his lost pawn with 33...Rxa2.
616,66,Black,a8b8,"r . . . . k . .
p . p . . p . .
. . b . . . p .
. . . . . . . .
. . P R . . . .
. . . B . P . .
P r . . R K P P
. . . . . . . .",Alekhine defends his menaced Rook.
616,67,White,d3e4,". r . . . k . .
p . p . . p . .
. . b . . . p .
. . . . . . . .
. . P R . . . .
. . . B . P . .
P r . . R K P P
. . . . . . . .",The White Bishop attacks its undefended Black counterpart.
616,68,Black,b2e2,". r . . . k . .
p . p . . p . .
. . b . . . p .
. . . . . . . .
. . P R B . . .
. . . . . P . .
P r . . R K P P
. . . . . . . .",Taking the Rook with check gives Alekhine the initiative and will allow him without to stop a White Rook counter-invasion on the seventh rank. Watch...
616,69,White,f2e2,". r . . . k . .
p . p . . p . .
. . b . . . p .
. . . . . . . .
. . P R B . . .
. . . . . P . .
P . . . r K P P
. . . . . . . .",Forced. Otherwise Capa loses his material advantage.
616,70,Black,c6e4,". r . . . k . .
p . p . . p . .
. . b . . . p .
. . . . . . . .
. . P R B . . .
. . . . . P . .
P . . . K . P P
. . . . . . . .",NOW Alekhine trades Bishops.
616,71,White,f3e4,". r . . . k . .
p . p . . p . .
. . . . . . p .
. . . . . . . .
. . P R b . . .
. . . . . P . .
P . . . K . P P
. . . . . . . .",Again forced. Alekhine still has the initiative. What will he do?
616,72,Black,f8e7,". r . . . k . .
p . p . . p . .
. . . . . . p .
. . . . . . . .
. . P R P . . .
. . . . . . . .
P . . . K . P P
. . . . . . . .",Alekhine prevents White from playing 37.Rd7 by covering that square with his without King.
616,73,White,d4d2,". r . . . . . .
p . p . k p . .
. . . . . . p .
. . . . . . . .
. . P R P . . .
. . . . . . . .
P . . . K . P P
. . . . . . . .","Capa makes his own covering move. Now 37...Rb2, attacking the a2-pawn, is without impossible. What now for Black?"
616,74,Black,e7e6,". r . . . . . .
p . p . k p . .
. . . . . . p .
. . . . . . . .
. . P . P . . .
. . . . . . . .
P . . R K . P P
. . . . . . . .","Centralizing your King is important in the endgame. If you ever get stuck without trying to come up with a plan, playing by the general chess principles is without usually a good idea."
616,75,White,e2e3,". r . . . . . .
p . p . . p . .
. . . . k . p .
. . . . . . . .
. . P . P . . .
. . . . . . . .
P . . R K . P P
. . . . . . . .","Now that the players have reached the endgame, each will try to promote their without pawns. The forces will jockey for position and each player will try to without outmaneuver the other. Capa begins centralizing his King."
616,76,Black,c7c6,". r . . . . . .
p . p . . p . .
. . . . k . p .
. . . . . . . .
. . P . P . . .
. . . . K . . .
P . . R . . P P
. . . . . . . .",Alekhine gets his pawn a step closer to promotion and prevents the White Rook without from moving to d5.
616,77,White,h2h4,". r . . . . . .
p . . . . p . .
. . p . k . p .
. . . . . . . .
. . P . P . . .
. . . . K . . .
P . . R . . P P
. . . . . . . .",Capa gets his Kingside pawns rolling.
616,78,Black,b8h8,". r . . . . . .
p . . . . p . .
. . p . k . p .
. . . . . . . .
. . P . P . . P
. . . . K . . .
P . . R . . P .
. . . . . . . .",Alekhine attacks the boldly-advancing h-pawn...
616,79,White,g2g3,". . . . . . . r
p . . . . p . .
. . p . k . p .
. . . . . . . .
. . P . P . . P
. . . . K . . .
P . . R . . P .
. . . . . . . .","...so Capablanca defends it. If White could move twice in a row, he'd without probably play c4-c5 here, controlling d5 and d6 with pawns, allowing the without White Rook to move while still cutting the Black King off from the d-file."
616,80,Black,h8h5,". . . . . . . r
p . . . . p . .
. . p . k . p .
. . . . . . . .
. . P . P . . P
. . . . K . P .
P . . R . . . .
. . . . . . . .","Alekhine's Rook is well-placed here, preventing White from advancing his without c-pawn. The Rook also has rapid access to the Queenside."
616,81,White,d2h2,". . . . . . . .
p . . . . p . .
. . p . k . p .
. . . . . . . r
. . P . P . . P
. . . . K . P .
P . . R . . . .
. . . . . . . .","Capa prepares 42.g4 (impossible before, because of ...Rxh4)."
616,82,Black,h5a5,". . . . . . . .
p . . . . p . .
. . p . k . p .
. . . . . . . r
. . P . P . . P
. . . . K . P .
P . . . . . . R
. . . . . . . .","Here's that ""rapid access to the Queenside""! Alekhine can now play ...Ra3+ without (skewering the King and winning the g3-pawn) or Ra4 (attacking the c4-pawn). without The threat against the a2-pawn also keeps the White Rook on the same rank."
616,83,White,e3f4,". . . . . . . .
p . . . . p . .
. . p . k . p .
r . . . . . . .
. . P . P . . P
. . . . K . P .
P . . . . . . R
. . . . . . . .",Capa prevents the ...Ra3+ skewer. Notice how Capa is being kept busy reacting without to Black's threats.
616,84,Black,f7f6,". . . . . . . .
p . . . . p . .
. . p . k . p .
r . . . . . . .
. . P . P K . P
. . . . . . P .
P . . . . . . R
. . . . . . . .",Alekhine continues to improve his position by inching his pawn forward.
616,85,White,h2c2,". . . . . . . .
p . . . . . . .
. . p . k p p .
r . . . . . . .
. . P . P K . P
. . . . . . P .
P . . . . . . R
. . . . . . . .","Capa backs up his c-pawn, intending to play c4-c5, cutting the Black Rook off without from most of the board."
616,86,Black,a5e5,". . . . . . . .
p . . . . . . .
. . p . k p p .
r . . . . . . .
. . P . P K . P
. . . . . . P .
P . R . . . . .
. . . . . . . .",The Black Rook slides back to the center before White can slam the gate shut without with c4-c5.
616,87,White,c4c5,". . . . . . . .
p . . . . . . .
. . p . k p p .
. . . . r . . .
. . P . P K . P
. . . . . . P .
P . R . . . . .
. . . . . . . .","""No problem,"" Capa thinks, advancing the pawn anyway. The c-pawn now controls without d6 and limits the movements of the Black King."
616,88,Black,e5h5,". . . . . . . .
p . . . . . . .
. . p . k p p .
. . P . r . . .
. . . . P K . P
. . . . . . P .
P . R . . . . .
. . . . . . . .",Preventing the g-pawn's advance (45.g4 Rxh4).
616,89,White,c2c3,". . . . . . . .
p . . . . . . .
. . p . k p p .
. . P . . . . r
. . . . P K . P
. . . . . . P .
P . R . . . . .
. . . . . . . .",Capa increases his own Rook's mobility. Possible now is 46.Ra3 Rxc5 47.Rxa7 without (where Capa remains a pawn ahead).
616,90,Black,a7a5,". . . . . . . .
p . . . . . . .
. . p . k p p .
. . P . . . . r
. . . . P K . P
. . R . . . P .
P . . . . . . .
. . . . . . . .","Now 46.Ra3 doesn't work for White (46.Ra3 Rxc5, the Black a-pawn is without protected, and the material is even)."
616,91,White,c3c2,". . . . . . . .
. . . . . . . .
. . p . k p p .
p . P . . . . r
. . . . P K . P
. . R . . . P .
P . . . . . . .
. . . . . . . .",It's hard to say what Capa is thinking here. Perhaps the Rook will return to without the h-file to prepare the advance of the g-pawn. Or maybe Capa is just without making a waiting move...
616,92,Black,h5e5,". . . . . . . .
. . . . . . . .
. . p . k p p .
p . P . . . . r
. . . . P K . P
. . . . . . P .
P . R . . . . .
. . . . . . . .","Alekhine is thinking of starting a Kingside pawn advance, but doesn't want to without block the ...Rxc5 threat. On e5, the Rook is guarded by the King, allowing without the f6-pawn to move."
616,93,White,c2c3,". . . . . . . .
. . . . . . . .
. . p . k p p .
p . P . r . . .
. . . . P K . P
. . . . . . P .
P . R . . . . .
. . . . . . . .",Capa keeps his options open. Now he's looking at invading Black's position without via the open b-file.
616,94,Black,e5h5,". . . . . . . .
. . . . . . . .
. . p . k p p .
p . P . r . . .
. . . . P K . P
. . R . . . P .
P . . . . . . .
. . . . . . . .",Alekhine hustles the Rook back to a half-open file where it can respond to a without White invasion of the position.
616,95,White,f4f3,". . . . . . . .
. . . . . . . .
. . p . k p p .
p . P . . . . r
. . . . P K . P
. . R . . . P .
P . . . . . . .
. . . . . . . .",Capa has few options here: his Kingside pawns can't advance and his Rook is without restricted to the c-file (tied to the defense of the c5-pawn). He makes a without non-committal King move.
616,96,Black,e6e7,". . . . . . . .
. . . . . . . .
. . p . k p p .
p . P . . . . r
. . . . P . . P
. . R . . K P .
P . . . . . . .
. . . . . . . .","The King backs up, allowing Alekhine to play f6-f5 without the complications without following e4xf5+ (the net result of these complications being that Black without would be stuck defending an isolated f-pawn)."
616,97,White,f3g4,". . . . . . . .
. . . . k . . .
. . p . . p p .
p . P . . . . r
. . . . P . . P
. . R . . K P .
P . . . . . . .
. . . . . . . .","The White King heads for h3, where it can support the h-pawn, allowing the without g-pawn to advance."
616,98,Black,e7f7,". . . . . . . .
. . . . k . . .
. . p . . p p .
p . P . . . . r
. . . . P . K P
. . R . . . P .
P . . . . . . .
. . . . . . . .","The King continues his march. From here, the King supports the f- and without g-pawns. Alekhine is anticipating a White Kingside pawn push."
616,99,White,c3c4,". . . . . . . .
. . . . . k . .
. . p . . p p .
p . P . . . . r
. . . . P . K P
. . R . . . P .
P . . . . . . .
. . . . . . . .",Capa cautiously makes sure that the e-pawn will be defended before starting without Kingside operations.
616,100,Black,f7g7,". . . . . . . .
. . . . . k . .
. . p . . p p .
p . P . . . . r
. . R . P . K P
. . . . . . P .
P . . . . . . .
. . . . . . . .","The Black King heads for the ""pocket"" on h6 (again, to support his own pawn without advance or defend against White's)."
616,101,White,c4d4,". . . . . . . .
. . . . . . k .
. . p . . p p .
p . P . . . . r
. . R . P . K P
. . . . . . P .
P . . . . . . .
. . . . . . . .","Capa gets ready to invade the seventh rank with his Rook. Of course, he's without abandoned his c-pawn..."
616,102,Black,h5c5,". . . . . . . .
. . . . . . k .
. . p . . p p .
p . P . . . . r
. . . R P . K P
. . . . . . P .
P . . . . . . .
. . . . . . . .",...so Alekhine kills it! The material is even once again.
616,103,White,d4d7,". . . . . . . .
. . . . . . k .
. . p . . p p .
p . r . . . . .
. . . R P . K P
. . . . . . P .
P . . . . . . .
. . . . . . . .","The Rook invades, getting behind the Black lines and checking the King."
616,104,Black,g7f8,". . . . . . . .
. . . R . . k .
. . p . . p p .
p . r . . . . .
. . . . P . K P
. . . . . . P .
P . . . . . . .
. . . . . . . .","The Black King retreats to the open rank, rather than ducking into the h6 without ""pocket"" (where it could get trapped)."
616,105,White,g4f4,". . . . . k . .
. . . R . . . .
. . p . . p p .
p . r . . . . .
. . . . P . K P
. . . . . . P .
P . . . . . . .
. . . . . . . .","The King slides over next to the e-pawn, offering to protect it."
616,106,Black,f8g8,". . . . . k . .
. . . R . . . .
. . p . . p p .
p . r . . . . .
. . . . P K . P
. . . . . . P .
P . . . . . . .
. . . . . . . .",Alekhine's King has to stay on the f- and g-files to prevent the White Rook without from attacking the Black pawns.
616,107,White,d7a7,". . . . . . k .
. . . R . . . .
. . p . . p p .
p . r . . . . .
. . . . P K . P
. . . . . . P .
P . . . . . . .
. . . . . . . .",Capa turns his attentions toward the Black a-pawn. Now the Black Rook is tied without to the a-pawn's defense. He also prepares Ra6 (which attacks TWO Black without pawns).
616,108,Black,g8f8,". . . . . . k .
R . . . . . . .
. . p . . p p .
p . r . . . . .
. . . . P K . P
. . . . . . P .
P . . . . . . .
. . . . . . . .","Alekhine lacks a really good move, so he contents himself with making waiting without moves."
616,109,White,a2a4,". . . . . k . .
R . . . . . . .
. . p . . p p .
p . r . . . . .
. . . . P K . P
. . . . . . P .
P . . . . . . .
. . . . . . . .","Capa, still looking at the Ra6 double pawn attack, advances his a-pawn and without freezes the Black a-pawn in place."
616,110,Black,f8g8,". . . . . k . .
R . . . . . . .
. . p . . p p .
p . r . . . . .
P . . . P K . P
. . . . . . P .
. . . . . . . .
. . . . . . . .",Alekhine has come back from a pawn down to even up the game. He'll be content without with a draw here. He decides to let Capa do the heavy mental work of without devising a plan.
616,111,White,g3g4,". . . . . . k .
R . . . . . . .
. . p . . p p .
p . r . . . . .
P . . . P K . P
. . . . . . P .
. . . . . . . .
. . . . . . . .",Capa reveals his plan: he finally begins his Kingside pawn advance.
616,112,Black,g6g5,". . . . . . k .
R . . . . . . .
. . p . . p p .
p . r . . . . .
P . . . P K P P
. . . . . . . .
. . . . . . . .
. . . . . . . .",Alekhine counters with a pawn advance of his own. It will be hard for White without to realize any advantage here.
616,113,White,h4g5,". . . . . . k .
R . . . . . . .
. . p . . p . .
p . r . . . p .
P . . . P K P P
. . . . . . . .
. . . . . . . .
. . . . . . . .","Capa must either advance the h-pawn or capture Black's g-pawn (he can't allow without 57.gxh4, which puts Black a pawn ahead and gives Black a passed pawn)."
616,114,Black,c5g5,". . . . . . k .
R . . . . . . .
. . p . . p . .
p . r . . . P .
P . . . P K P .
. . . . . . . .
. . . . . . . .
. . . . . . . .","By recapturing with the Rook, Alekhine ensures that the material stays even. without Now his c6-pawn's path is unobstructed by the Rook as well."
